1.663326653306613112e+00  2.466886897299453096e+00  2.138196842519770602e+00
1.683366733466933773e+00  2.471186794416676769e+00  3.163941370891084848e+00
1.703406813627254435e+00  2.475103706170361573e+00  4.389211266582178084e+00
1.723446893787575096e+00  2.478638616673238371e+00  5.813514471774004377e+00
1.743486973947895757e+00  2.481792669897687542e+00  7.436278998587575018e+00
1.763527054108216419e+00  2.484567169216326032e+00  9.256853158789395408e+00
1.783567134268537080e+00  2.486963576878586935e+00  1.127450582550371472e+01
1.803607214428857741e+00  2.488983513423490557e+00  1.348842672682692978e+01
1.823647294589178181e+00  2.490628757028852114e+00  1.589772677122579658e+01
1.843687374749498842e+00  2.491901242797179172e+00  1.850143840458866151e+01
1.863727454909819503e+00  2.492803061978552392e+00  2.129851599878729118e+01
1.883767535070140164e+00  2.493336461130795989e+00  2.428783627159159408e+01
1.903807615230460826e+00  2.493503841217282080e+00  2.746819873777046439e+01
1.923847695390781487e+00  2.493307756642720641e+00  3.083832619119621654e+01
1.943887775551102148e+00  2.492750914227336079e+00  3.439686521775931283e+01
1.963927855711422810e+00  2.491836172119830994e+00  3.814238673888808506e+01
1.983967935871743471e+00  2.490566538649576334e+00  4.207338658545420174e+01
2.004008016032063910e+00  2.488945171118494670e+00  4.618828610183413019e+01
2.024048096192384794e+00  2.486975374533113126e+00  5.048543277988349587e+01
2.044088176352705233e+00  2.484660600277302400e+00  5.496310092257003532e+01
2.064128256513026116e+00  2.482004444726231274e+00  5.961949233699898087e+01
2.084168336673346555e+00  2.479010647802090794e+00  6.445273705655124274e+01
2.104208416833667439e+00  2.475683091472176578e+00  6.946089409184656915e+01
2.124248496993987878e+00  2.472025798189923851e+00  7.464195221022733051e+01
2.144288577154308317e+00  2.468042929279522735e+00  7.999383074345310263e+01
2.164328657314629201e+00  2.463738783264768806e+00  8.551438042327842481e+01
2.184368737474949640e+00  2.459117794142811952e+00  9.120138424458035331e+01
2.204408817635270523e+00  2.454184529603501197e+00  9.705255835568922862e+01
2.224448897795590963e+00  2.448943689195040463e+00  1.030655529755629374e+02
2.244488977955911846e+00  2.443400102436689814e+00  1.092379533374396345e+02
2.264529058116232285e+00  2.437558726879272442e+00  1.155672806585862560e+02
2.284569138276553169e+00  2.431424646114265897e+00  1.220509931357573947e+02
2.304609218436873608e+00  2.425003067732275142e+00  1.286864869659601709e+02
2.324649298597194491e+00  2.418299321231706767e+00  1.354710973921206971e+02
2.344689378757514930e+00  2.411318855878493483e+00  1.424020997732258422e+02
2.364729458917835370e+00  2.404067238517710425e+00  1.494767106785168664e+02
2.384769539078156253e+00  2.396550151337982548e+00  1.566920890052907680e+02
2.404809619238476692e+00  2.388773389589562868e+00  1.640453371198620403e+02
2.424849699398797576e+00  2.380742859257013677e+00  1.715335020212285144e+02
2.444889779559118015e+00  2.372464574687412675e+00  1.791535765269697436e+02
2.464929859719438898e+00  2.363944656175040571e+00  1.869025004809070936e+02
2.484969939879759337e+00  2.355189327503528496e+00  1.947771619820341300e+02
2.505010020040080221e+00  2.346204913446435114e+00  2.027743986342312610e+02
2.525050100200400660e+00  2.336997837227277053e+00  2.108909988162550349e+02
2.545090180360721543e+00  2.327574617940013191e+00  2.191237029714987443e+02
2.565130260521041983e+00  2.317941867931036182e+00  2.274692049170012638e+02
2.585170340681362422e+00  2.308106290143709938e+00  2.359241531711823257e+02
2.605210420841683305e+00  2.298074675426524660e+00  2.444851522997685436e+02
2.625250501002003745e+00  2.287853899805951663e+00  2.531487642793698569e+02
2.645290581162324628e+00  2.277450921725090449e+00  2.619115098781609845e+02
2.665330661322645067e+00  2.266872779249217817e+00  2.707698700531099121e+02
2.685370741482965951e+00  2.256126587239360770e+00  2.797202873631965190e+02
2.705410821643286390e+00  2.245219534495030533e+00  2.887591673980486462e+02
2.725450901803607273e+00  2.234158880867263886e+00  2.978828802214276834e+02
2.745490981963927712e+00  2.222951954343126868e+00  3.070877618289785573e+02
2.765531062124248596e+00  2.211606148102859937e+00  3.163701156196634088e+02
2.785571142284569035e+00  2.200128917550841834e+00  3.257262138802831259e+02
2.805611222444889474e+00  2.188527777321561008e+00  3.351522992824964149e+02
2.825651302605210358e+00  2.176810298261803389e+00  3.446445863917298311e+02
2.845691382765530797e+00  2.164984104390269337e+00  3.541992631873747541e+02
2.865731462925851680e+00  2.153056869835828113e+00  3.638124925936636487e+02
2.885771543086172120e+00  2.141036315755658670e+00  3.734804140206049965e+02
2.905811623246493003e+00  2.128930207234495775e+00  3.831991449143642399e+02
2.925851703406813442e+00  2.116746350166242685e+00  3.929647823164625606e+02
2.945891783567134325e+00  2.104492588119187158e+00  4.027734044311732191e+02
2.965931863727454765e+00  2.092176799186097114e+00  4.126210722004783520e+02
2.985971943887775648e+00  2.079806892820440289e+00  4.225038308859634526e+02
3.006012024048096087e+00  2.067390806660023728e+00  4.324177116570036219e+02
3.026052104208416527e+00  2.054936503339299669e+00  4.423587331846135839e+02
3.046092184368737410e+00  2.042451967291644355e+00  4.523229032403145879e+02
3.066132264529057849e+00  2.029945201542878497e+00  4.623062202993779124e+02
3.086172344689378733e+00  2.017424224497317731e+00  4.723046751478044598e+02
3.106212424849699172e+00  2.004897066717655107e+00  4.823142524923883343e+02
3.126252505010020055e+00  1.992371767699953278e+00  4.923309325732264483e+02
3.146292585170340494e+00  1.979856372645053764e+00  5.023506927780170486e+02
3.166332665330661378e+00  1.967358929227692510e+00  5.123695092575079570e+02
3.186372745490981817e+00  1.954887484364624450e+00  5.223833585414381560e+02
3.206412825651302256e+00  1.942450080983050720e+00  5.323882191543301587e+02
3.226452905811623140e+00  1.930054754790647475e+00  5.423800732304792973e+02
3.246492985971943579e+00  1.917709531048496396e+00  5.523549081274929904e+02
3.266533066132264462e+00  1.905422421348207829e+00  5.623087180377352752e+02
3.286573146292584902e+00  1.893201420394537093e+00  5.722375055970223912e+02
3.306613226452905785e+00  1.881054502794775818e+00  5.821372834899317468e+02
3.326653306613226224e+00  1.868989619856223694e+00  5.920040760510720474e+02
3.346693386773547108e+00  1.857014696393007203e+00  6.018339208616766882e+02
3.366733466933867547e+00  1.845137627543546266e+00  6.116228703408767160e+02
3.386773547094188430e+00  1.833366275599931816e+00  6.213669933310161468e+02
3.406813627254508869e+00  1.821708466850500807e+00  6.310623766763693538e+02
3.426853707414829309e+00  1.810171988436861001e+00  6.407051267946321786e+02
3.446893787575150192e+00  1.798764585226647394e+00  6.502913712405503475e+02
3.466933867735470631e+00  1.787493956703248177e+00  6.598172602610595732e+02
3.486973947895791515e+00  1.776367753873757227e+00  6.692789683413144530e+02
3.507014028056111954e+00  1.765393576196397918e+00  6.786726957409805436e+02
3.527054108216432837e+00  1.754578968528644589e+00  6.879946700201794556e+02
3.547094188376753277e+00  1.743931418097274477e+00  6.972411475544654422e+02
3.567134268537074160e+00  1.733458351491558469e+00  7.064084150382354892e+02
3.587174348697394599e+00  1.723167131680813480e+00  7.154927909759586555e+02
3.607214428857715482e+00  1.713065055057490182e+00  7.244906271606341761e+02
3.627254509018035922e+00  1.703159348507010673e+00  7.333983101388791965e+02
3.647294589178356361e+00  1.693457166505509370e+00  7.422122626620608798e+02
3.667334669338677244e+00  1.683965588246658651e+00  7.509289451228887629e+02
3.687374749498997684e+00  1.674691614798728523e+00  7.595448569768896050e+02
3.707414829659318567e+00  1.665642166293012316e+00  7.680565381481970917e+02
3.727454909819639006e+00  1.656824079144766593e+00  7.764605704190873894e+02
3.747494989979959890e+00  1.648244103307762831e+00  7.847535788027066701e+02
3.767535070140280329e+00  1.639908899563566447e+00  7.929322328984358137e+02
3.787575150300601212e+00  1.631825036846622945e+00  8.009932482293520479e+02
3.807615230460921651e+00  1.623998989606231236e+00  8.089333875612445581e+02
3.827655310621242535e+00  1.616437135206458375e+00  8.167494622026619027e+02
3.847695390781562974e+00  1.609145751365050003e+00  8.244383332854611126e+02
3.867735470941883413e+00  1.602131013632347223e+00  8.319969130253510912e+02
3.887775551102204297e+00  1.595398992911243319e+00  8.394221659619206548e+02
3.907815631262524736e+00  1.588955653019160641e+00  8.467111101776515625e+02
3.927855711422845619e+00  1.582806848293030866e+00  8.538608184954326816e+02
3.947895791583166059e+00  1.576958321238246530e+00  8.608684196540875746e+02
3.967935871743486942e+00  1.571415700222517753e+00  8.677310994614492756e+02
3.987975951903807381e+00  1.566184497215570515e+00  8.744461019245148918e+02
4.008016032064127820e+00  1.561270105575586431e+00  8.810107303562293737e+02
4.028056112224448704e+00  1.556677797883275982e+00  8.874223484584509833e+02
4.048096192384769587e+00  1.552412723824457164e+00  8.936783813806663375e+02
4.068136272545089582e+00  1.548479908121984883e+00  8.997763167540272207e+02
4.088176352705410466e+00  1.544884248517864656e+00  9.057137057002989877e+02
4.108216432865731349e+00  1.541630513806363734e+00  9.114881638153049153e+02
4.128256513026052232e+00  1.538723341918903031e+00  9.170973721264856522e+02
4.148296593186372228e+00  1.536167238061506124e+00  9.225390780241765469e+02
4.168336673346693111e+00  1.533966572905543835e+00  9.278110961662381442e+02
4.188376753507013994e+00  1.532125580832512046e+00  9.329113093556687772e+02
4.208416833667334878e+00  1.530648358233542172e+00  9.378376693908538755e+02
4.228456913827654873e+00  1.529538861864323529e+00  9.425881978881050145e+02
4.248496993987975756e+00  1.528800907256105734e+00  9.471609870761637922e+02
4.268537074148296639e+00  1.528438167183412855e+00  9.515542005623437944e+02
4.288577154308616635e+00  1.528454170189090799e+00  9.557660740700115412e+02
4.308617234468937518e+00  1.528852299167273276e+00  9.597949161471043453e+02
4.328657314629258401e+00  1.529635790004841844e+00  9.636391088454030296e+02
4.348697394789579285e+00  1.530807730281920964e+00  9.672971083702858550e+02
4.368737474949899280e+00  1.532371058031932520e+00  9.707674457007029787e+02
4.388777555110220163e+00  1.534328560561707189e+00  9.740487271791230341e+02
4.408817635270541047e+00  1.536682873332125610e+00  9.771396350712136609e+02
4.428857715430861930e+00  1.539436478899741445e+00  9.800389280950321336e+02
4.448897795591181925e+00  1.542591705919805545e+00  9.827454419195138371e+02
4.468937875751502808e+00  1.546150728211101333e+00  9.852580896320574766e+02
4.488977955911823692e+00  1.550115563882954017e+00  9.875758621750194379e+02
4.509018036072143687e+00  1.554488074524779329e+00  9.896978287509432448e+02
4.529058116232464570e+00  1.559269964458483093e+00  9.916231371963593801e+02
4.549098196392785454e+00  1.564462780054019841e+00  9.933510143240067691e+02
4.569138276553106337e+00  1.570067909108384452e+00  9.948807662333381359e+02
4.589178356713426332e+00  1.576086580288286632e+00  9.962117785891847461e+02
4.609218436873747216e+00  1.582519862636726060e+00  9.973435168684678729e+02
4.629258517034068099e+00  1.589368665143676473e+00  9.982755265748584179e+02
4.649298597194388982e+00  1.596633736381040114e+00  9.990074334212996519e+02
4.669338677354708977e+00  1.604315664202031311e+00  9.995389434803163340e+02
4.689378757515029861e+00  1.612414875505097545e+00  9.998698433020541643e+02
4.709418837675350744e+00  1.620931636062481251e+00  1.000000000000000000e+03
4.729458917835670739e+00  1.629866050413486533e+00  9.999293613043465712e+02
4.749498997995991623e+00  1.639218061822500072e+00  9.996579555829848687e+02
4.769539078156312506e+00  1.648987452301774237e+00  9.991858918301107906e+02
4.789579158316633389e+00  1.659173842698966617e+00  9.985133596224548000e+02
4.809619238476953385e+00  1.669776692849408217e+00  9.976406290431494881e+02
4.829659318637274268e+00  1.680795301793028163e+00  9.965680505732656229e+02
4.849699398797595151e+00  1.692228808055850298e+00  9.952960549510630699e+02
4.869739478957916035e+00  1.704076189995956891e+00  9.938251529990096742e+02
4.889779559118236030e+00  1.716336266213768447e+00  9.921559354186391602e+02
4.909819639278556913e+00  1.729007696026489072e+00  9.902890725533304703e+02
4.929859719438877796e+00  1.742088980006505361e+00  9.882253141191039276e+02
4.949899799599197792e+00  1.755578460583548051e+00  9.859654889035417682e+02
4.969939879759518675e+00  1.769474322710359537e+00  9.835105044329535531e+02
4.989979959919839558e+00  1.783774594591596818e+00  9.808613466079225418e+02
5.010020040080160442e+00  1.798477148475690290e+00  9.780190793073752502e+02
5.030060120240480437e+00  1.813579701509330233e+00  9.749848439613382425e+02
5.050100200400801320e+00  1.829079816654240354e+00  9.717598590925483677e+02
5.070140280561122204e+00  1.844974903665872024e+00  9.683454198271051609e+02
5.090180360721443087e+00  1.861262220133622414e+00  9.647428973743595861e+02
5.110220440881763082e+00  1.877938872582164631e+00  9.609537384762481906e+02
5.130260521042083965e+00  1.895001817633443997e+00  9.569794648262927694e+02
5.150300601202404849e+00  1.912447863228867728e+00  9.528216724585031443e+02
5.170340681362724844e+00  1.930273669911211520e+00  9.484820311064232783e+02
5.190380761523045727e+00  1.948475752165717889e+00  9.439622835325791357e+02
5.210420841683366611e+00  1.967050479819845377e+00  9.392642448286025001e+02
5.230460921843687494e+00  1.985994079501115728e+00  9.343898016863045086e+02
5.250501002004007489e+00  2.005302636152468398e+00  9.293409116399966479e+02
5.270541082164328373e+00  2.024972094604515771e+00  9.241196022803618462e+02
5.290581162324649256e+00  2.044998261204058920e+00  9.187279704401921663e+02
5.310621242484970139e+00  2.065376805498225998e+00  9.131681813523182427e+02
5.330661322645290134e+00  2.086103261973545120e+00  9.074424677800708423e+02
5.350701402805611018e+00  2.107173031849256084e+00  9.015531291206212927e+02
5.370741482965931901e+00  2.128581384924137954e+00  8.955025304815651452e+02
5.390781563126251896e+00  2.150323461476119746e+00  8.892931017311141204e+02
5.410821643286572780e+00  2.172394274213905074e+00  8.829273365222821894e+02
5.430861723446893663e+00  2.194788710279818922e+00  8.764077912914567605e+02
5.450901803607214546e+00  2.217501533303093186e+00  8.697370842317545794e+02
5.470941883767534542e+00  2.240527385502743662e+00  8.629178942415799156e+02
5.490981963927855425e+00  2.263860789839213794e+00  8.559529598487991962e+02
5.511022044088176308e+00  2.287496152213901457e+00  8.488450781109748959e+02
5.531062124248497192e+00  2.311427763715702355e+00  8.415971034920893317e+02
5.551102204408817187e+00  2.335649802913659201e+00  8.342119467162179944e+02
5.571142284569138070e+00  2.360156338194801862e+00  8.266925735986054633e+02
5.591182364729458953e+00  2.384941330146225447e+00  8.190420038546226351e+02
5.611222444889778949e+00  2.409998633980471094e+00  8.112633098870738877e+02
5.631262525050099832e+00  2.435322002003218689e+00  8.033596155523445077e+02
5.651302605210420715e+00  2.460905086122306518e+00  7.953340949058906517e+02
5.671342685370741599e+00  2.486741440397069347e+00  7.871899709275636496e+02
5.691382765531061594e+00  2.512824523626973505e+00  7.789305142272897911e+02
5.711422845691382477e+00  2.539147701978509364e+00  7.705590417316205958e+02
5.731462925851703361e+00  2.565704251649277179e+00  7.620789153516853958e+02
5.751503006012024244e+00  2.592487361568209359e+00  7.534935406330763499e+02
5.771543086172344239e+00  2.619490136130837588e+00  7.448063653882098833e+02
5.791583166332665122e+00  2.646705597968513235e+00  7.360208783117147959e+02
5.811623246492986006e+00  2.674126690750449509e+00  7.271406075794046728e+02
5.831663326653306001e+00  2.701746282017488454e+00  7.181691194313910955e+02
5.851703406813626884e+00  2.729557166046437722e+00  7.091100167399115435e+02
5.871743486973947768e+00  2.757552066743818919e+00  6.999669375624501981e+02
5.891783567134268651e+00  2.785723640567889792e+00  6.907435536807222434e+02
5.911823647294588646e+00  2.814064479477745628e+00  6.814435691261201100e+02
5.931863727454909530e+00  2.842567113908326615e+00  6.720707186922043093e+02
5.951903807615230413e+00  2.871224015770126758e+00  6.626287664348450335e+02
5.971943887775551296e+00  2.900027601472412453e+00  6.531215041606080831e+02
5.991983967935871291e+00  2.928970234968723663e+00  6.435527499039991426e+02
6.012024048096192175e+00  2.958044230823453802e+00  6.339263463941722421e+02
6.032064128256513058e+00  2.987241857298241765e+00  6.242461595117250681e+02
6.052104208416833053e+00  3.016555339456976181e+00  6.145160767361943499e+02
6.072144288577153937e+00  3.045976862288150677e+00  6.047400055848752345e+02
6.092184368737474820e+00  3.075498573843291616e+00  5.949218720435990235e+02
6.112224448897795703e+00  3.105112588390241068e+00  5.850656189900898880e+02
6.132264529058115698e+00  3.134810989579997376e+00  5.751752046105395948e+02
6.152304609218436582e+00  3.164585833625852995e+00  5.652546008100322297e+02
6.172344689378757465e+00  3.194429152493549307e+00  5.553077916174643178e+02
6.192384769539078349e+00  3.224332957101171182e+00  5.453387715855913029e+02
6.212424849699398344e+00  3.254289240527490801e+00  5.353515441868502194e+02
6.232464929859719227e+00  3.284289981227487498e+00  5.253501202055987278e+02
6.252505010020040110e+00  3.314327146253717160e+00  5.153385161274204620e+02
6.272545090180360106e+00  3.344392694482282824e+00  5.053207525261383921e+02
6.292585170340680989e+00  3.374478579842083992e+00  4.953008524491854700e+02
6.312625250501001872e+00  3.404576754546040807e+00  4.852828398019860288e+02
6.332665330661322756e+00  3.434679172323020335e+00  4.752707377319885609e+02
6.352705410821642751e+00  3.464777791649148231e+00  4.652685670130051676e+02
6.372745490981963634e+00  3.494864578977221026e+00  4.552803444305018843e+02
6.392785571142284518e+00  3.524931511962900554e+00  4.453100811684944347e+02
6.412825651302604513e+00  3.554970582686421299e+00  4.353617811986907782e+02
6.432865731462925396e+00  3.584973800868508143e+00  4.254394396725285787e+02
6.452905811623246279e+00  3.614933197079194027e+00  4.155470413167602146e+02
6.472945891783567163e+00  3.644840825938279849e+00  4.056885588332180532e+02
6.492985971943887158e+00  3.674688769306128311e+00  3.958679513034139177e+02
6.513026052104208041e+00  3.704469139463525185e+00  3.860891625986033660e+02
6.533066132264528925e+00  3.734174082279312135e+00  3.763561197959638776e+02
6.553106212424849808e+00  3.763795780364542765e+00  3.666727316015129077e+02
6.573146292585169803e+00  3.793326456211875808e+00  3.570428867804062634e+02
6.593186372745490686e+00  3.822758375318961566e+00  3.474704525952413405e+02
6.613226452905811570e+00  3.852083849294539952e+00  3.379592732530011290e+02
6.633266533066131565e+00  3.881295238946041781e+00  3.285131683612518714e+02
6.653306613226452448e+00  3.910384957347420976e+00  3.191359313942206768e+02
6.673346693386773332e+00  3.939345472885993349e+00  3.098313281693717158e+02
6.693386773547094215e+00  3.968169312287071815e+00  3.006030953350844470e+02
6.713426853707414210e+00  3.996849063615168340e+00  2.914549388700485792e+02
6.733466933867735094e+00  4.025377379250564047e+00  2.823905325949738199e+02
6.753507014028055977e+00  4.053746978840048421e+00  2.734135166972172897e+02
6.773547094188376860e+00  4.081950652220645459e+00  2.645274962689139784e+02
6.793587174348696855e+00  4.109981262315153927e+00  2.557360398592040838e+02
6.813627254509017739e+00  4.137831747998339971e+00  2.470426780411323762e+02
6.833667334669338622e+00  4.165495126932617254e+00  2.384509019938032282e+02
6.853707414829658617e+00  4.192964498372094617e+00  2.299641621003518992e+02
6.873747494989979501e+00  4.220233045933865057e+00  2.215858665622992305e+02
6.893787575150300384e+00  4.247294040335392928e+00  2.133193800308498282e+02
6.913827655310621267e+00  4.274140842096944226e+00  2.051680222556753677e+02
6.933867735470941263e+00  4.300766904207941721e+00  1.971350667517327224e+02
6.953907815631262146e+00  4.327165774756191574e+00  1.892237394846470409e+02
6.973947895791583029e+00  4.353331099518909397e+00  1.814372175751938983e+02
6.993987975951903913e+00  4.379256624514525242e+00  1.737786280233937930e+02
7.014028056112223908e+00  4.404936198514227463e+00  1.662510464527364036e+02
7.034068136272544791e+00  4.430363775512244473e+00  1.588574958750354824e+02
7.054108216432865675e+00  4.455533417153866971e+00  1.516009454764152053e+02
7.074148296593185670e+00  4.480439295120240750e+00  1.444843094249101227e+02
7.094188376753506553e+00  4.505075693468969966e+00  1.375104457001587832e+02
7.114228456913827436e+00  4.529437010929587615e+00  1.306821549456662126e+02
7.134268537074148320e+00  4.553517763152981068e+00  1.240021793440882476e+02
7.154308617234468315e+00  4.577312584913854288e+00  1.174732015159950436e+02
7.174348697394789198e+00  4.600816232265364292e+00  1.110978434425529429e+02
7.194388777555110082e+00  4.624023584645035712e+00  1.048786654125609346e+02
7.214428857715430965e+00  4.646929646931139857e+00  9.881816499425976019e+01
7.234468937875750960e+00  4.669529551448691862e+00  9.291877603233054117e+01
7.254509018036071843e+00  4.691818559924266552e+00  8.718286767048279273e+01
7.274549098196392727e+00  4.713792065388847874e+00  8.161274340002822214e+01
7.294589178356712722e+00  4.735445594027945404e+00  7.621064013481766608e+01
7.314629258517033605e+00  4.756774806978249615e+00  7.097872731291521120e+01
7.334669338677354489e+00  4.777775502070065627e+00  6.591910602537187458e+01
7.354709418837675372e+00  4.798443615514884186e+00  6.103380817244479317e+01
7.374749498997995367e+00  4.818775223537352659e+00  5.632479564760383539e+01
7.394789579158316251e+00  4.838766543951037669e+00  5.179395954965144000e+01
7.414829659318637134e+00  4.858413937677311445e+00  4.744311942327492204e+01
7.434869739478958017e+00  4.877713910206781023e+00  4.327402252833200436e+01
7.454909819639278012e+00  4.896663113002647449e+00  3.928834313816695811e+01
7.474949899799598896e+00  4.915258344845452321e+00  3.548768186723586382e+01
7.494989979959919779e+00  4.933496553118660088e+00  3.187356502831510241e+01
7.515030060120239774e+00  4.951374835034558330e+00  2.844744401954644530e+01
7.535070140280560658e+00  4.968890438800001697e+00  2.521069474156775314e+01
7.555110220440881541e+00  4.986040764721496821e+00  2.216461704496407137e+01
7.575150300601202424e+00  5.002823366249223191e+00  1.931043420825829671e+01
7.595190380761522420e+00  5.019235950959545889e+00  1.664929244665321662e+01
7.615230460921843303e+00  5.035276381475634722e+00  1.418226045172094807e+01
7.635270541082164186e+00  5.050942676325811398e+00  1.191032896222642634e+01
7.655310621242485070e+00  5.066233010739295217e+00  9.834410366254722646e+00
7.675350701402805065e+00  5.081145717379013327e+00  7.955338334803988332e+00
7.695390781563125948e+00  5.095679287011193104e+00  6.273867486990178044e+00
7.715430861723446831e+00  5.109832369111450667e+00  4.790673086998884500e+00
7.735470941883766827e+00  5.123603772407154366e+00  3.506350772904916813e+00
7.755511022044087710e+00  5.136992465355831428e+00  2.421416317469038848e+00
